stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-12 10:34:04,2017-11-12 10:34:43,http,10.5.71.60,443,10.64.106.6,1620,1009,34073
2017-11-12 10:34:06,2017-11-12 10:47:14,smtp,10.5.71.60,25,125.112.226.59,49730,128,387
2017-11-12 10:34:08,2017-11-12 10:34:19,http,10.5.71.60,443,10.64.106.4,1792,19881,3373442
2017-11-12 10:34:19,2017-11-12 10:34:44,http,10.5.71.60,443,10.64.106.6,1632,10868,117823
2017-11-12 10:34:31,2017-11-12 10:35:20,http,10.5.71.60,443,10.64.106.4,1814,153,122217
2017-11-12 10:34:40,2017-11-12 10:35:07,http,180.97.34.146,80,10.64.106.10,2549,46665,1311550
2017-11-12 10:34:45,2017-11-12 10:53:06,smtp,10.5.71.60,25,10.116.216.71,1917,104,311
2017-11-12 10:34:50,2017-11-12 10:35:07,http,10.5.71.60,443,10.64.106.6,1673,8576,1840406
2017-11-12 10:35:27,2017-11-12 10:36:07,http,180.97.34.146,80,10.64.106.10,2570,57437,653653
2017-11-12 10:35:37,2017-11-12 10:36:21,http,220.181.112.244,443,10.64.106.4,1990,26781,3170291
2017-11-12 10:35:48,2017-11-12 10:35:57,http,220.181.112.244,443,10.64.106.4,2016,86,3590253
2017-11-12 10:36:11,2017-11-12 10:54:17,smtp,10.5.71.60,25,10.64.105.122,1621,149,330
2017-11-12 10:37:11,2017-11-12 10:37:22,http,220.181.112.244,443,10.64.106.4,2039,222,6412331
2017-11-12 10:37:19,2017-11-12 10:54:36,smtp,10.5.71.60,25,10.116.216.73,1622,169,269
2017-11-12 10:37:43,2017-11-12 10:54:52,smtp,10.5.71.60,25,10.116.216.71,1700,183,144
2017-11-12 10:39:40,2017-11-12 10:39:51,http,10.5.71.60,443,10.64.106.6,2095,8223,1648088
2017-11-12 10:39:43,2017-11-12 10:39:44,http,10.5.71.60,443,10.64.106.6,2110,10824,291848
2017-11-12 10:40:42,2017-11-12 10:57:37,smtp,10.5.71.60,25,36.25.30.157,62764,117,355
2017-11-12 10:41:07,2017-11-12 10:41:53,http,10.5.71.60,443,10.64.106.6,2140,809,1098212
2017-11-12 10:41:16,2017-11-12 10:41:22,http, 120.25.168.68,80,10.64.105.219,3960,1801,8296
2017-11-12 10:41:21,2017-11-12 10:56:51,smtp,10.5.71.60,25,10.116.216.72,1937,107,253
2017-11-12 10:41:34,2017-11-12 10:41:45,http,10.5.71.60,443,10.64.106.13,2710,4954,478318
2017-11-12 10:41:35,2017-11-12 10:42:04,http,10.5.71.60,443,10.64.106.13,2723,1,7204001
2017-11-12 10:43:41,2017-11-12 10:44:02,http,140.205.62.20,80,10.64.105.122,2249,2860,290105
2017-11-12 10:43:44,2017-11-12 10:44:03,http,140.205.62.20,80,10.64.105.122,2298,21367,640099
2017-11-12 10:44:06,2017-11-12 10:44:10,http,140.205.62.20,80,10.64.105.122,2257,15891,585024
2017-11-12 10:44:11,2017-11-12 10:44:43,http,140.205.62.20,80,10.64.105.122,2290,2238,67196
2017-11-12 10:44:44,2017-11-12 10:45:30,http,140.205.62.20,80,10.64.105.122,2272,16689,893161
2017-11-12 10:44:46,2017-11-12 11:00:59,smtp,10.5.71.60,25,10.116.216.71,2346,168,169
2017-11-12 10:44:47,2017-11-12 10:57:55,smtp,10.5.71.60,25,10.116.216.71,2297,103,183
2017-11-12 10:45:33,2017-11-12 10:46:24,http,140.205.62.20,80,10.64.105.122,2285,5983,992092
2017-11-12 10:47:42,2017-11-12 10:48:12,http,42.81.4.44,443,10.64.106.32,2557,67109,203537
2017-11-12 10:47:59,2017-11-12 10:58:06,smtp,10.5.71.60,25,10.116.216.71,2450,165,167
2017-11-12 10:48:05,2017-11-12 10:48:07,http, 106.3.131.82,80,10.64.105.219,4370,3607,8792
2017-11-12 10:48:05,2017-11-12 10:48:42,http,42.81.4.44,443,10.64.106.32,2575,64477,420137
2017-11-12 10:48:11,2017-11-12 10:48:57,http,42.81.4.44,443,10.64.106.32,2610,41252,371900
2017-11-12 10:48:13,2017-11-12 10:48:27,http,42.81.4.44,443,10.64.106.32,2596,29922,1200
2017-11-12 10:48:28,2017-11-12 10:49:25,http,42.81.4.44,443,10.64.106.32,2634,92326,6904878
2017-11-12 10:48:46,2017-11-12 10:49:00,http,42.81.4.44,443,10.64.106.32,2612,26717,5674510
2017-11-12 10:49:02,2017-11-12 10:49:25,http,42.81.4.44,443,10.64.106.32,2735,1521,1383395
2017-11-12 10:49:05,2017-11-12 11:08:57,smtp,10.5.71.60,25,10.116.216.71,2282,103,104
2017-11-12 10:49:33,2017-11-12 10:50:02,http,42.81.4.44,443,10.64.106.32,2683,5306,550998
2017-11-12 10:49:36,2017-11-12 11:03:39,smtp,10.5.71.60,25,10.116.216.72,1560,135,297
2017-11-12 10:49:47,2017-11-12 10:50:12,http,42.81.4.44,443,10.64.106.32,2657,11296,1326460
2017-11-12 10:50:53,2017-11-12 10:51:21,http,10.63.120.70,443,10.64.106.13,2879,55580,61334
2017-11-12 10:51:04,2017-11-12 10:51:13,http,10.63.120.70,443,10.64.106.13,2890,16256,7613267
2017-11-12 10:51:18,2017-11-12 10:52:16,http,10.5.71.60,443,10.64.106.5,3095,4861,1602421
2017-11-12 10:51:20,2017-11-12 10:51:33,http,10.5.71.60,443,10.64.106.5,3115,1122,415599
2017-11-12 10:51:23,2017-11-12 10:51:52,http,47.95.163.175,443,10.64.106.27,2534,3905,2671809
2017-11-12 10:51:28,2017-11-12 10:52:05,http,10.5.71.60,443,10.64.106.5,3119,1013,6795654
2017-11-12 10:51:33,2017-11-12 10:51:51,http,10.5.71.60,443,10.64.106.5,3136,32732,810580
2017-11-12 10:51:45,2017-11-12 10:52:15,http,10.5.71.60,443,10.64.106.5,3133,271,135222
2017-11-12 10:52:12,2017-11-12 10:53:11,http,47.95.163.175,443,10.64.106.27,2581,33452,153932
2017-11-12 10:52:16,2017-11-12 10:52:18,http,10.63.120.70,443,10.64.106.13,2904,3429,4035049
2017-11-12 10:52:22,2017-11-12 10:52:40,http,10.63.120.70,443,10.64.106.13,2893,648,853734
2017-11-12 10:52:22,2017-11-12 10:52:58,http,47.95.163.175,443,10.64.106.27,2630,12452,645763
2017-11-12 10:52:36,2017-11-12 11:09:05,smtp,10.5.71.60,25,10.116.216.71,2347,187,275
2017-11-12 10:53:15,2017-11-12 10:53:53,http,47.95.163.175,443,10.64.106.27,2621,3328,2277504
2017-11-12 10:53:59,2017-11-12 10:54:30,http,10.5.71.60,443,10.64.106.5,3159,68383,2260627
2017-11-12 10:54:09,2017-11-12 10:54:42,http,42.81.4.44,443,10.64.106.32,2692,26579,1796723
2017-11-12 10:54:21,2017-11-12 10:55:12,http,124.74.240.136,8080,10.64.105.205,2429,1040,275398
2017-11-12 10:54:36,2017-11-12 10:54:56,http,47.95.163.175,443,10.64.106.27,2649,26747,5076
2017-11-12 10:54:37,2017-11-12 10:55:28,http,47.95.163.175,443,10.64.106.27,2643,16666,6285938
2017-11-12 10:54:54,2017-11-12 10:54:57,http,124.74.240.136,8080,10.64.105.205,2462,14260,3041968
2017-11-12 10:55:07,2017-11-12 10:55:30,http,10.5.71.60,443,10.64.106.5,3151,0,2434582
2017-11-12 10:55:14,2017-11-12 10:55:24,ftp,10.50.50.28,21,10.64.105.14,1648,3204,6622
2017-11-12 10:55:14,2017-11-12 10:55:24,ftp,10.50.50.28,21,10.64.105.14,1648,60006796,680
2017-11-12 10:55:24,2017-11-12 10:55:34,ftp,10.50.50.28,21,10.64.105.14,1648,210006636,6728
2017-11-12 10:55:26,2017-11-12 11:06:12,smtp,10.5.71.60,25,10.64.106.13,2482,103,112
2017-11-12 10:55:34,2017-11-12 10:55:44,ssh,202.141.176.110,22,10.50.50.28,5763,160003056,3703
2017-11-12 10:55:59,2017-11-12 10:56:15,http,124.74.240.136,8080,10.64.105.205,2487,33076,3087384
2017-11-12 10:56:19,2017-11-12 10:56:44,http,124.74.240.136,8080,10.64.105.205,2465,33740,7071
2017-11-12 10:56:20,2017-11-12 11:07:24,smtp,10.5.71.60,25,10.116.216.71,2273,155,395
2017-11-12 10:56:21,2017-11-12 10:57:00,http,47.95.163.175,443,10.64.106.27,2648,7209,1357339
2017-11-12 10:56:31,2017-11-12 10:57:12,http,10.5.71.60,443,10.64.106.5,3174,4835,436914
2017-11-12 10:56:44,2017-11-12 10:57:09,http,124.74.240.136,8080,10.64.105.205,2515,106,259434
2017-11-12 10:56:46,2017-11-12 10:57:04,http,47.95.163.175,443,10.64.106.27,2654,15296,244313
2017-11-12 10:56:50,2017-11-12 10:57:11,http,10.5.71.60,443,10.64.106.5,3176,30301,1235814
2017-11-12 10:56:53,2017-11-12 10:57:32,http,10.5.71.60,443,10.64.106.32,2120,1830,1774202
2017-11-12 10:56:55,2017-11-12 10:57:06,http,124.74.240.136,8080,10.64.105.205,2467,17559,595874
2017-11-12 10:57:01,2017-11-12 11:10:38,smtp,10.5.71.60,25,10.116.216.71,1926,156,225
2017-11-12 10:57:08,2017-11-12 10:57:32,http,10.5.71.60,443,10.64.106.32,2168,2170,227148
2017-11-12 10:57:21,2017-11-12 10:57:45,http,10.5.71.60,443,10.64.106.32,2150,19658,4583457
2017-11-12 10:57:24,2017-11-12 11:14:00,smtp,10.5.71.60,25,111.202.126.72,1616,162,168
2017-11-12 10:57:32,2017-11-12 10:57:36,http,115.159.231.213,80,10.64.105.219,4783,1417,3922
2017-11-12 10:58:25,2017-11-12 10:58:33,http,124.74.240.136,8080,10.64.105.205,2489,5507,181929
2017-11-12 10:58:41,2017-11-12 10:59:24,http,124.74.240.136,8080,10.64.105.205,2501,235,3190577
2017-11-12 10:58:50,2017-11-12 10:59:24,http,10.5.71.60,443,10.64.106.32,2154,22237,2650814
2017-11-12 10:59:10,2017-11-12 10:59:44,http,10.63.120.70,443,10.64.105.20,3204,1616,3965632
2017-11-12 10:59:20,2017-11-12 11:00:13,http,10.50.50.26,443,10.64.105.14,1655,10473,61804
2017-11-12 10:59:24,2017-11-12 10:59:31,http,10.63.120.70,443,10.64.105.20,3214,1836,2864027
2017-11-12 10:59:58,2017-11-12 11:00:33,http,10.5.71.60,443,10.64.105.20,2649,165,2783858
2017-11-12 11:00:04,2017-11-12 11:00:15,http,10.5.71.60,443,10.64.105.20,2672,22041,197080
2017-11-12 11:00:04,2017-11-12 11:00:40,http,10.50.50.29,443,10.64.105.38,2138,48633,330847
2017-11-12 11:00:05,2017-11-12 11:00:32,http,10.5.71.60,443,10.64.105.20,2753,10452,360766
2017-11-12 11:00:06,2017-11-12 11:00:59,http,10.50.50.29,443,10.64.105.38,2152,1369,141616
2017-11-12 11:00:12,2017-11-12 11:00:33,http,10.50.50.26,443,10.64.105.14,1704,1304,445671
2017-11-12 11:00:20,2017-11-12 11:01:16,http,10.5.71.60,443,10.64.105.20,2663,4602,566522
2017-11-12 11:00:33,2017-11-12 11:00:50,http,10.63.120.70,443,10.64.105.20,3231,30796,40347
2017-11-12 11:00:38,2017-11-12 11:01:00,http,10.5.71.60,443,10.64.106.32,2172,10783,354097
2017-11-12 11:00:45,2017-11-12 11:17:27,smtp,10.5.71.60,25,10.116.216.71,1602,156,277
2017-11-12 11:00:53,2017-11-12 11:01:28,http,10.50.50.26,443,10.64.105.14,1721,12317,7560449
2017-11-12 11:00:59,2017-11-12 11:01:04,http,10.5.71.60,443,10.64.105.20,2706,12702,5799111
2017-11-12 11:01:30,2017-11-12 11:01:38,http,10.5.71.60,443,10.64.105.20,2697,1633,489460
2017-11-12 11:01:37,2017-11-12 11:02:05,http,10.63.120.70,443,10.64.105.180,2307,20426,82525
2017-11-12 11:01:40,2017-11-12 11:01:52,http,10.63.120.70,443,10.64.106.5,2789,1577,337044
2017-11-12 11:01:46,2017-11-12 11:14:53,smtp,10.5.71.60,25,10.64.105.20,2654,196,151
2017-11-12 11:02:02,2017-11-12 11:02:47,http,10.63.120.70,443,10.64.106.5,2816,729,2674335
2017-11-12 11:02:15,2017-11-12 11:02:30,http,10.5.71.60,443,10.64.105.20,2695,12133,1373629
2017-11-12 11:02:26,2017-11-12 11:02:58,http,10.63.120.70,443,10.64.105.180,2313,10468,1052687
2017-11-12 11:02:26,2017-11-12 11:02:36,mongodb,10.50.50.39,8005,10.64.105.14,1648,3633,4115
2017-11-12 11:02:26,2017-11-12 11:02:36,ssh,104.76.16.208,22,10.50.50.39,5436,20004233,7999
2017-11-12 11:02:29,2017-11-12 11:02:43,http,10.63.120.70,443,10.64.106.5,2865,1904,6165
2017-11-12 11:02:35,2017-11-12 11:02:38,http,10.63.120.70,443,10.64.105.180,2383,699,392081
2017-11-12 11:02:36,2017-11-12 11:02:46,ssh,219.216.128.25,22,10.50.50.39,5606,9787,120001005
2017-11-12 11:02:42,2017-11-12 11:03:15,http,10.5.71.60,443,10.64.105.20,2700,6057,1379150
2017-11-12 11:02:46,2017-11-12 11:02:56,mongodb,10.50.50.39,8005,10.64.105.14,1648,1910,240005440
2017-11-12 11:03:01,2017-11-12 11:03:11,http,10.50.50.28,443,10.64.106.27,2428,243,1602364
2017-11-12 11:03:01,2017-11-12 11:03:44,http,10.63.120.70,443,10.64.105.180,2317,4660,4565144
2017-11-12 11:03:06,2017-11-12 11:03:30,http,74.86.12.172,8080,10.64.106.10,2377,28238,1198521
2017-11-12 11:03:10,2017-11-12 11:19:57,smtp,10.5.71.60,25,10.64.106.5,2235,126,221
2017-11-12 11:03:12,2017-11-12 11:03:35,http,10.50.50.28,443,10.64.106.27,2430,9491,196023
2017-11-12 11:03:17,2017-11-12 11:03:39,http,10.50.50.28,443,10.64.106.27,2474,64,173889
2017-11-12 11:03:20,2017-11-12 11:03:59,http,10.50.50.49,80,10.64.105.3,1638,53,3888539
2017-11-12 11:03:31,2017-11-12 11:04:00,http,10.50.50.49,80,10.64.105.3,1653,72324,156881
2017-11-12 11:03:32,2017-11-12 11:03:44,http,10.50.50.49,80,10.64.105.3,1643,1807,531675
2017-11-12 11:03:46,2017-11-12 11:04:07,http,10.63.120.70,443,10.64.105.180,2365,8577,5120165
2017-11-12 11:03:53,2017-11-12 11:04:50,http,10.63.120.70,443,10.64.106.5,2880,7,1079630
2017-11-12 11:04:07,2017-11-12 11:04:47,http,10.50.50.49,80,10.64.105.3,1667,7766,53056
2017-11-12 11:04:16,2017-11-12 11:04:57,http,10.63.120.70,443,10.64.105.180,2370,2553,455331
2017-11-12 11:04:26,2017-11-12 11:05:25,http,10.63.120.70,443,10.64.105.180,2326,29818,3159414
2017-11-12 11:04:36,2017-11-12 11:05:13,http,10.50.50.28,443,10.64.106.27,2445,26990,121342
2017-11-12 11:04:39,2017-11-12 11:04:49,tds,10.50.50.26,54238,10.64.106.27,1630,4282,6081
2017-11-12 11:04:39,2017-11-12 11:04:49,tds,10.50.50.26,54238,10.64.106.27,1630,9699,60006697
2017-11-12 11:04:41,2017-11-12 11:15:29,smtp,10.5.71.60,25,10.116.216.71,2231,194,251
2017-11-12 11:04:43,2017-11-12 11:05:27,http,10.63.120.70,443,10.64.105.180,2337,2441,2214818
2017-11-12 11:04:49,2017-11-12 11:04:59,ssh,219.216.128.25,22,10.50.50.26,5836,3553,40008609
2017-11-12 11:05:18,2017-11-12 11:05:28,ssh,50.232.28.10,22,10.50.50.26,5942,80009042,872
2017-11-12 11:05:18,2017-11-12 11:05:28,mongodb,10.50.50.26,8005,10.64.105.20,2647,3860,7239
2017-11-12 11:05:24,2017-11-12 11:05:53,http,10.63.120.70,443,10.64.106.32,1906,5460,672710
2017-11-12 11:05:27,2017-11-12 11:05:41,http,10.63.120.70,443,10.64.106.32,2002,22683,1412057
2017-11-12 11:05:28,2017-11-12 11:05:38,mongodb,10.50.50.26,8005,10.64.105.20,2647,3002,210000908
2017-11-12 11:05:30,2017-11-12 11:05:57,http,10.50.50.28,443,10.64.106.27,2485,7549,2183250
2017-11-12 11:05:38,2017-11-12 11:05:48,mongodb,10.50.50.26,8005,10.64.105.20,2647,30009559,1192
2017-11-12 11:05:46,2017-11-12 11:05:52,http,10.50.50.28,443,10.64.106.27,2483,32,65031
2017-11-12 11:05:48,2017-11-12 11:05:58,mongodb,10.50.50.26,8005,10.64.105.20,2647,150007656,5668
2017-11-12 11:05:49,2017-11-12 11:06:47,http,10.50.50.28,443,10.64.106.27,2488,35430,815262
2017-11-12 11:05:53,2017-11-12 11:05:54,http,10.50.50.28,443,10.64.106.27,2473,84731,336685
2017-11-12 11:05:54,2017-11-12 11:06:06,http,10.50.50.49,80,10.64.105.3,1678,27663,846736
2017-11-12 11:05:58,2017-11-12 11:19:31,smtp,10.5.71.60,25,10.64.106.10,1906,108,140
2017-11-12 11:06:02,2017-11-12 11:07:01,http,10.50.50.49,80,10.64.105.3,1662,10582,688806
2017-11-12 11:06:11,2017-11-12 11:06:14,http,10.63.120.70,443,10.64.106.32,1972,6,6373376
2017-11-12 11:06:14,2017-11-12 11:06:34,http,116.1.238.73,8080,10.64.105.4,2972,31574,4000585
2017-11-12 11:06:23,2017-11-12 11:07:05,http,10.63.120.70,443,10.64.106.32,1938,26832,7593172
2017-11-12 11:06:41,2017-11-12 11:07:18,http,10.63.120.70,443,10.64.106.32,1981,30657,221907
2017-11-12 11:06:45,2017-11-12 11:07:16,http,116.1.238.73,8080,10.64.105.4,3037,23617,2779895
2017-11-12 11:06:54,2017-11-12 11:07:25,http,116.1.238.73,8080,10.64.105.4,3072,4023,2052046
2017-11-12 11:06:55,2017-11-12 11:07:20,http,116.1.238.73,8080,10.64.105.4,2990,4308,2758398
2017-11-12 11:07:34,2017-11-12 11:07:50,http,10.63.120.70,443,10.64.106.32,1998,1324,36250
2017-11-12 11:07:37,2017-11-12 11:07:46,http, 121.40.227.74,80,10.64.105.4,4389,3215,4590
2017-11-12 11:07:38,2017-11-12 11:08:14,http,116.1.238.73,8080,10.64.105.4,3055,56972,691996
2017-11-12 11:07:45,2017-11-12 11:17:59,smtp,10.5.71.60,25,10.116.216.71,1583,131,325
2017-11-12 11:07:46,2017-11-12 11:08:34,http,10.5.71.60,443,10.64.105.20,2756,665,8209
2017-11-12 11:07:59,2017-11-12 11:08:54,http,10.50.50.28,443,10.64.106.27,2499,22237,976408
2017-11-12 11:08:14,2017-11-12 11:08:39,http,10.63.120.70,443,10.64.106.32,1986,5040,22929
2017-11-12 11:08:27,2017-11-12 11:08:34,http,116.1.238.73,8080,10.64.105.4,3042,48409,3053398
2017-11-12 11:08:47,2017-11-12 11:09:08,http,10.50.50.26,443,10.64.105.14,1869,38978,3205098
2017-11-12 11:08:48,2017-11-12 11:09:13,http,10.5.71.60,443,10.64.105.14,2050,19999,3628821
2017-11-12 11:09:00,2017-11-12 11:09:08,http,111.206.81.174,80,10.64.106.6,1894,16752,112995
2017-11-12 11:09:01,2017-11-12 11:09:07,http,116.1.238.73,8080,10.64.105.4,3105,35,1097014
2017-11-12 11:09:04,2017-11-12 11:09:23,http,10.5.71.60,443,10.64.105.14,2070,5585,931938
2017-11-12 11:09:09,2017-11-12 11:09:39,http,10.5.71.60,443,10.64.106.6,2040,3839,824192
2017-11-12 11:09:12,2017-11-12 11:24:41,smtp,10.5.71.60,25,10.64.106.32,1752,138,293
2017-11-12 11:09:13,2017-11-12 11:09:56,http,10.5.71.60,443,10.64.106.6,2045,75,531473
2017-11-12 11:09:15,2017-11-12 11:19:27,smtp,10.5.71.60,25,10.116.216.72,1609,145,331
2017-11-12 11:09:17,2017-11-12 11:09:27,ssh,10.50.50.26,22,10.64.105.4,2267,3608,7316
2017-11-12 11:09:34,2017-11-12 11:10:18,http,10.5.71.60,443,10.64.106.6,2061,15625,162554
2017-11-12 11:09:49,2017-11-12 11:10:12,http,111.206.81.174,80,10.64.106.6,1922,590,184049
2017-11-12 11:09:49,2017-11-12 11:10:26,http,10.63.120.70,443,10.64.106.32,1751,2298,527431
2017-11-12 11:09:50,2017-11-12 11:10:49,http,183.134.15.16,8080,10.64.105.146,2085,3829,1777090
2017-11-12 11:09:55,2017-11-12 11:10:26,http,111.206.81.174,80,10.64.106.6,1957,6575,784259
2017-11-12 11:10:00,2017-11-12 11:20:27,smtp,10.5.71.60,25,10.64.106.27,1660,102,342
2017-11-12 11:10:14,2017-11-12 11:11:01,http,10.63.120.70,443,10.64.106.32,1759,13179,344041
2017-11-12 11:10:22,2017-11-12 11:10:35,http,111.206.81.174,80,10.64.106.6,1977,39930,1140438
2017-11-12 11:10:26,2017-11-12 11:11:09,http,183.134.15.16,8080,10.64.105.146,2090,72165,855656
2017-11-12 11:10:27,2017-11-12 11:10:59,http,183.134.15.16,8080,10.64.105.146,2118,68884,351322
2017-11-12 11:10:29,2017-11-12 11:10:47,http,10.5.71.60,443,10.64.105.38,2049,5051,812285
2017-11-12 11:10:29,2017-11-12 11:10:37,http,111.206.81.174,80,10.64.106.6,1991,18279,113782
2017-11-12 11:10:34,2017-11-12 11:10:38,http,10.63.120.70,443,10.64.106.32,1758,4400,7008913
2017-11-12 11:10:38,2017-11-12 11:11:21,http,183.134.15.16,8080,10.64.105.146,2133,461,2930118
2017-11-12 11:10:38,2017-11-12 11:11:31,http,10.5.71.60,443,10.64.105.38,2088,6276,3371138
2017-11-12 11:10:44,2017-11-12 11:11:17,http,10.5.71.60,443,10.64.105.38,2072,3962,18334
2017-11-12 11:10:49,2017-11-12 11:10:49,http,10.5.71.60,443,10.64.106.6,2047,47881,1961240
2017-11-12 11:11:05,2017-11-12 11:11:33,http,10.63.120.70,443,10.64.106.32,1765,5800,1151722
2017-11-12 11:11:10,2017-11-12 11:11:34,http,10.50.50.26,443,10.64.105.146,2214,2,1919185
2017-11-12 11:11:11,2017-11-12 11:12:05,http,111.206.81.174,80,10.64.106.6,1998,4939,290030
2017-11-12 11:11:21,2017-11-12 11:11:51,http,10.50.50.33,80,10.64.105.106,2445,3386,396938
2017-11-12 11:11:24,2017-11-12 11:12:06,http,183.134.15.16,8080,10.64.105.146,2098,36077,7023716
2017-11-12 11:11:28,2017-11-12 11:11:53,http,111.206.81.174,80,10.64.106.6,1983,4141,7796762
2017-11-12 11:11:28,2017-11-12 11:11:51,http,10.50.50.26,443,10.64.105.146,2227,187,4994382
2017-11-12 11:11:32,2017-11-12 11:12:05,http,10.5.71.60,443,10.64.106.6,2064,10936,335938
2017-11-12 11:11:40,2017-11-12 11:12:17,http,115.238.190.238,443,10.64.106.10,2097,11149,7602
2017-11-12 11:11:40,2017-11-12 11:12:35,http,116.1.238.73,8080,10.64.105.4,3113,43360,942067
2017-11-12 11:11:41,2017-11-12 11:12:21,http,10.50.50.26,443,10.64.105.146,2216,9558,2623827
2017-11-12 11:11:42,2017-11-12 11:11:42,http,10.50.50.33,80,10.64.105.106,2454,1492,10579
2017-11-12 11:11:48,2017-11-12 11:11:49,http,116.1.238.73,8080,10.64.105.4,3093,17580,86621
2017-11-12 11:11:57,2017-11-12 11:12:26,http,59.46.4.217,80,10.64.105.3,1844,393,1633517
2017-11-12 11:12:07,2017-11-12 11:12:39,http,115.238.190.238,443,10.64.106.10,2136,279,6399562
2017-11-12 11:12:08,2017-11-12 11:13:07,http,59.46.4.217,80,10.64.105.3,1924,10593,1908232
2017-11-12 11:12:10,2017-11-12 11:12:59,http,115.238.190.238,443,10.64.106.10,2166,623,511600
2017-11-12 11:12:21,2017-11-12 11:13:05,http,45.119.127.206,8080,10.64.105.180,2170,1831,4153939
2017-11-12 11:12:22,2017-11-12 11:12:58,http,115.238.190.238,443,10.64.106.10,2116,36531,93205
2017-11-12 11:12:26,2017-11-12 11:13:07,http,111.206.81.174,80,10.64.106.6,2013,4718,2942453
2017-11-12 11:12:31,2017-11-12 11:13:00,http,45.119.127.206,8080,10.64.105.180,2176,11877,6725824
2017-11-12 11:12:32,2017-11-12 11:12:54,http,45.119.127.206,8080,10.64.105.180,2191,4988,5360246
2017-11-12 11:12:33,2017-11-12 11:13:22,http,10.50.50.26,443,10.64.105.146,2222,11405,6
2017-11-12 11:12:33,2017-11-12 11:12:58,http,183.134.15.16,8080,10.64.105.146,2124,7818,13461
2017-11-12 11:12:37,2017-11-12 11:12:47,mysql,10.50.50.26,4443,10.64.106.27,1630,210009878,2831
2017-11-12 11:12:41,2017-11-12 11:12:58,http,183.134.15.16,8080,10.64.105.146,2122,42514,4
2017-11-12 11:12:47,2017-11-12 11:12:57,ssh,54.165.59.50,22,10.50.50.26,5712,160001561,7909
2017-11-12 11:12:48,2017-11-12 11:13:18,http,183.134.15.16,8080,10.64.105.146,2126,40898,6591600
2017-11-12 11:12:52,2017-11-12 11:13:03,http,59.46.4.217,80,10.64.105.3,1861,39670,1807
2017-11-12 11:12:57,2017-11-12 11:13:07,ssh,219.216.128.25,22,10.50.50.26,5504,20009963,4722
2017-11-12 11:13:06,2017-11-12 11:13:20,http,111.206.81.174,80,10.64.106.6,1996,17924,3073532
2017-11-12 11:13:07,2017-11-12 11:13:17,mysql,10.50.50.26,4443,10.64.106.27,1630,60006352,4613
2017-11-12 11:13:10,2017-11-12 11:13:20,mongodb,10.50.50.26,8005,10.64.105.3,1553,1912,9985
2017-11-12 11:13:10,2017-11-12 11:13:20,mongodb,10.50.50.26,8005,10.64.105.3,1553,210002256,1490
2017-11-12 11:13:10,2017-11-12 11:13:27,http,10.5.71.60,443,10.64.106.5,2573,61,207447
2017-11-12 11:13:11,2017-11-12 11:13:47,http,59.46.4.217,80,10.64.105.3,1890,25434,778334
2017-11-12 11:13:11,2017-11-12 11:14:04,http,106.11.42.142,443,10.64.105.205,2658,7384,1286290
2017-11-12 11:13:13,2017-11-12 11:13:53,http,183.134.15.16,8080,10.64.105.146,2129,12705,328857
2017-11-12 11:13:20,2017-11-12 11:13:30,mongodb,10.50.50.26,8005,10.64.105.3,1553,120002818,2495
2017-11-12 11:13:30,2017-11-12 11:13:40,mongodb,10.50.50.26,8005,10.64.105.3,1553,180009840,8388
2017-11-12 11:13:30,2017-11-12 11:14:15,http,59.46.4.217,80,10.64.105.3,1944,1721,213181
2017-11-12 11:13:37,2017-11-12 11:13:44,http, 115.159.231.141,80,10.64.105.219,4391,1398,5520
2017-11-12 11:13:40,2017-11-12 11:13:50,ssh,219.216.128.25,22,10.50.50.26,5509,851,160001723
2017-11-12 11:13:42,2017-11-12 11:14:00,http,106.11.42.142,443,10.64.105.205,2693,9806,3699888
2017-11-12 11:13:51,2017-11-12 11:14:34,http,10.5.71.60,443,10.64.106.5,2593,36661,789559
2017-11-12 11:14:01,2017-11-12 11:14:06,http, 120.55.238.210,80,10.64.105.219,4788,2519,6791
2017-11-12 11:14:08,2017-11-12 11:14:49,http,183.134.15.16,8080,10.64.105.146,2160,6051,6577355
2017-11-12 11:14:16,2017-11-12 11:14:32,http,45.119.127.206,8080,10.64.105.180,2197,29047,368558
2017-11-12 11:14:39,2017-11-12 11:15:17,http,10.5.71.60,443,10.64.105.146,1922,34521,110589
2017-11-12 11:14:55,2017-11-12 11:28:49,smtp,10.5.71.60,25,10.116.216.72,1618,181,386
2017-11-12 11:15:03,2017-11-12 11:15:05,http,10.5.71.60,25,220.181.90.34,4659,2859,2304
